[2019-05-26 10:07:56] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:30:30] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:30:30] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:31:38] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:31:38] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:32:51] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:32:51] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:33:40] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:33:40] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:33:51] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:33:51] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:34:55] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:34:55] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:11] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:11] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:30] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:30] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:43] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:46] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/004' [] []
[2019-05-26 12:35:46] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/004' [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:35:53] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:35:56] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:35:56] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/003' [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:00] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:02] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/002' [] []
[2019-05-26 12:36:02] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/002' [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:14] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:16] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190525/001' [] []
[2019-05-26 12:36:16] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190525/001' [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:34] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:36] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190523/001' [] []
[2019-05-26 12:36:37] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190523/001' [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:36:49] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:37:05] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20190523/001' [] []
[2019-05-26 12:37:05] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20190523/001' [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 2 [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 8 [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-05-26 12:37:40] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
